Latitude;Longitude;Elevation (metres);Distance (KMs);sin_A
-31.75516;137.267408;97;2627.828;0.0020408
-31.75579;137.268137;97.2;2627.926;0.0030612
-31.75642;137.268865;97.5;2628.024;0.0020202
-31.75705;137.269593;97.7;2628.123;0.011224
-31.75768;137.270322;98.8;2628.221;-0.0071429
-31.75831;137.27105;98.1;2628.319;0.0040404
-31.75894;137.271778;98.5;2628.418;0.010204
-31.75957;137.272507;99.5;2628.516;0.0010204
-31.7602;137.273235;99.6;2628.614;0.0070707
-31.76083;137.273963;100.3;2628.713;0.0020408
-31.76146;137.274692;100.5;2628.811;0.013265
-31.76209;137.27542;101.8;2628.909;0.0010101
-31.76272;137.276148;101.9;2629.008;-0.0091837
-31.76335;137.276877;101;2629.106;-0.0071429
-31.76398;137.277605;100.3;2629.204;0.017172
-31.76461;137.278333;102;2629.303;0.0010204
-31.76524;137.279062;102.1;2629.401;-0.0010204
-31.76587;137.27979;102;2629.499;0
-31.7665;137.280518;102;2629.598;0.0020408
-31.76713;137.281247;102.2;2629.696;-0.0020408
-31.76776;137.281975;102;2629.794;-0.0060606
-31.76839;137.282703;101.4;2629.893;0.0010204
-31.76902;137.283432;101.5;2629.991;0.015306
-31.76965;137.28416;103;2630.089;0.0060606
-31.77028;137.284888;103.6;2630.188;0.0020408
-31.77091;137.285617;103.8;2630.286;0.0071429
-31.77154;137.286345;104.5;2630.384;0.0030303
-31.77217;137.287073;104.8;2630.483;-0.0030612
-31.7728;137.287802;104.5;2630.581;-0.0091837
-31.77343;137.28853;103.6;2630.679;-0.0052632
-31.77355;137.28867;103.5;2630.698;0.005618
-31.774113;137.28933;104;2630.787;0
-31.774675;137.28999;104;2630.875;0.0011364
-31.775238;137.29065;104.1;2630.963;0.017978
-31.7758;137.29131;105.7;2631.052;-0.0030769
-31.77623;137.29178;105.5;2631.117;-0.0095238
-31.77681;137.29234;104.7;2631.201;-0.010345
-31.77702;137.29253;104.4;2631.23;-0.0018519
-31.77741;137.292865;104.3;2631.284;0.018519
-31.7778;137.2932;105.3;2631.338;0.006383
-31.77816;137.29347;105.6;2631.385;-0.02
-31.77869;137.29387;104.2;2631.455;-0.028302
-31.7791;137.29414;102.7;2631.508;-0.023077
-31.77951;137.29441;101.5;2631.56;-0.01875
-31.77964;137.29449;101.2;2631.576;-0.0074468
-31.780396;137.294916;100.5;2631.67;-0.012903
-31.781153;137.295343;99.3;2631.763;-0.0032258
-31.781909;137.295769;99;2631.856;-0.0010638
-31.782665;137.296195;98.9;2631.95;-0.017204
-31.783421;137.296621;97.3;2632.043;0.0075269
-31.784178;137.297047;98;2632.136;-0.0010638
-31.784934;137.297474;97.9;2632.23;-0.01828
-31.78569;137.2979;96.2;2632.323;-0.017582
-31.78643;137.298313;94.6;2632.414;-0.019565
-31.78717;137.298727;92.8;2632.506;-0.0087912
-31.78791;137.29914;92;2632.597;0
-31.78865;137.299553;92;2632.688;-0.0043956
-31.78939;137.299967;91.6;2632.779;-0.0065934
-31.79013;137.30038;91;2632.87;0
-31.7909;137.300817;91;2632.965;0.009375
-31.79167;137.301254;91.9;2633.061;-0.0084211
-31.79244;137.301691;91.1;2633.156;-0.0042105
-31.79321;137.302129;90.7;2633.251;0
-31.79398;137.302566;90.7;2633.346;-0.012632
-31.79475;137.303003;89.5;2633.441;-0.019792
-31.79552;137.30344;87.6;2633.537;0.012245
-31.796318;137.303885;88.8;2633.635;0.012245
-31.797115;137.30433;90;2633.733;-0.0061224
-31.797913;137.304775;89.4;2633.831;0.0010101
-31.79871;137.30522;89.5;2633.93;-0.023656
-31.799467;137.305646;87.3;2634.023;0.0064516
-31.800224;137.306073;87.9;2634.116;0.011702
-31.800981;137.306499;89;2634.21;0.0075269
-31.801739;137.306926;89.7;2634.303;0.0031915
-31.802496;137.307352;90;2634.397;-0.0086022
-31.803253;137.307779;89.2;2634.49;0.0031915
-31.80401;137.308205;89.5;2634.584;0.0053763
-31.804767;137.308631;90;2634.677;0.0085106
-31.805524;137.309058;90.8;2634.771;0.013978
-31.806281;137.309484;92.1;2634.864;-0.0043011
-31.807039;137.309911;91.7;2634.957;0.0085106
-31.807796;137.310337;92.5;2635.051;0.0086022
-31.808553;137.310764;93.3;2635.144;0.006383
-31.80931;137.31119;93.9;2635.238;0.0043478
-31.810054;137.31161;94.3;2635.33;-0.01087
-31.810799;137.31203;93.3;2635.422;-0.0021978
-31.811543;137.31245;93.1;2635.513;0.0054348
-31.812288;137.31287;93.6;2635.605;-0.018478
-31.813032;137.31329;91.9;2635.697;-0.0043478
-31.813777;137.31371;91.5;2635.789;0.001087
-31.814521;137.31413;91.6;2635.881;0.0097826
-31.815266;137.31455;92.5;2635.973;0.0097826
-31.81601;137.31497;93.4;2636.065;0.0063158
-31.816783;137.315407;94;2636.16;0.0020833
-31.817556;137.315843;94.2;2636.256;-0.0010526
-31.818329;137.31628;94.1;2636.351;0.0072917
-31.819101;137.316717;94.8;2636.447;-0.0031579
-31.819874;137.317153;94.5;2636.542;0.0052632
-31.820647;137.31759;95;2636.637;-0.009375
-31.82142;137.318027;94.1;2636.733;0.0084211
-31.822193;137.318463;94.9;2636.828;0.01875
-31.822966;137.3189;96.7;2636.924;-0.0031579
-31.823739;137.319337;96.4;2637.019;0.0010417
-31.824511;137.319773;96.5;2637.115;0.0052632
-31.825284;137.32021;97;2637.21;-0.0072917
-31.826057;137.320647;96.3;2637.306;0.014737
-31.82683;137.321083;97.7;2637.401;-0.0031579
-31.827603;137.32152;97.4;2637.496;-0.025
-31.828376;137.321957;95;2637.592;0.0052632
-31.829149;137.322393;95.5;2637.687;0.0072917
-31.829921;137.32283;96.2;2637.783;-0.0021053
-31.830694;137.323267;96;2637.878;-0.009375
-31.831467;137.323703;95.1;2637.974;-0.013684
-31.83224;137.32414;93.8;2638.069;0.0065789
-31.832855;137.32448;94.3;2638.145;-0.0026667
-31.83347;137.32482;94.1;2638.22;0.0031579
-31.834237;137.325254;94.4;2638.315;-0.014737
-31.835005;137.325688;93;2638.41;-0.0031579
-31.835772;137.326122;92.7;2638.505;0.0031915
-31.836539;137.326556;93;2638.599;-0.0042105
-31.837307;137.32699;92.6;2638.694;-0.0084211
-31.838074;137.327424;91.8;2638.789;0.011579
-31.838841;137.327858;92.9;2638.884;0.0010638
-31.839609;137.328292;93;2638.978;0.010526
-31.840376;137.328726;94;2639.073;-0.011579
-31.841143;137.32916;92.9;2639.168;-0.015789
-31.841911;137.329594;91.4;2639.263;-0.010638
-31.842678;137.330028;90.4;2639.357;0.010526
-31.843445;137.330462;91.4;2639.452;0.012632
-31.844213;137.330896;92.6;2639.547;0
-31.84498;137.33133;92.6;2639.642;0.0032609
-31.84573;137.331751;92.9;2639.734;-0.0032258
-31.84648;137.332172;92.6;2639.827;-0.016304
-31.84723;137.332593;91.1;2639.919;-0.0053763
-31.84798;137.333014;90.6;2640.012;0
-31.84873;137.333436;90.6;2640.104;-0.0064516
-31.84948;137.333857;90;2640.197;-0.0086957
-31.85023;137.334278;89.2;2640.289;-0.01828
-31.85098;137.334699;87.5;2640.382;-0.019565
-31.85173;137.33512;85.7;2640.474;-0.0060976
-31.852385;137.335505;85.2;2640.556;-0.0024691
-31.85304;137.33589;85;2640.637;0.0064516
-31.85354;137.33618;85.4;2640.699;0.012903
-31.85404;137.33647;86.2;2640.761;0.0086022
-31.854792;137.336897;87;2640.854;0.010753
-31.855544;137.337323;88;2640.947;0.0053763
-31.856297;137.33775;88.5;2641.04;-0.0075269
-31.857049;137.338177;87.8;2641.133;-0.0086022
-31.857801;137.338603;87;2641.226;0.0053763
-31.858553;137.33903;87.5;2641.319;-0.0053763
-31.859306;137.339457;87;2641.412;-0.01828
-31.860058;137.339883;85.3;2641.505;-0.0064516
-31.86081;137.34031;84.7;2641.598;0.0030303
-31.861614;137.340764;85;2641.697;0
-31.862418;137.341219;85;2641.796;-0.017
-31.863221;137.341673;83.3;2641.896;-0.0030303
-31.864025;137.342128;83;2641.995;0.0050505
-31.864829;137.342582;83.5;2642.094;-0.0020202
-31.865633;137.343036;83.3;2642.193;0.014
-31.866436;137.343491;84.7;2642.293;0.013131
-31.86724;137.343945;86;2642.392;0.0050505
-31.868044;137.344399;86.5;2642.491;0.022222
-31.868848;137.344854;88.7;2642.59;0.03
-31.869651;137.345308;91.7;2642.69;-0.0070707
-31.870455;137.345763;91;2642.789;-0.028283
-31.871259;137.346217;88.2;2642.888;-0.0060606
-31.872063;137.346671;87.6;2642.987;-0.012
-31.872866;137.347126;86.4;2643.087;-0.0050505
-31.87367;137.34758;85.9;2643.186;0.010309
-31.874459;137.348024;86.9;2643.283;0.018367
-31.875248;137.348469;88.7;2643.381;0.0020619
-31.876037;137.348913;88.9;2643.478;-0.014433
-31.876826;137.349358;87.5;2643.575;-0.0040816
-31.877614;137.349802;87.1;2643.673;-0.0020619
-31.878403;137.350247;86.9;2643.77;-0.0092784
-31.879192;137.350691;86;2643.867;0.0061224
-31.879981;137.351136;86.6;2643.965;0.0072165
-31.88077;137.35158;87.3;2644.062;-0.019565
-31.88153;137.35195;85.5;2644.154;-0.0043956
-31.882268;137.352369;85.1;2644.245;0.015385
-31.883006;137.352788;86.5;2644.336;0.0054945
-31.883743;137.353207;87;2644.427;0
-31.884481;137.353626;87;2644.518;0.0021978
-31.885219;137.354044;87.2;2644.609;-0.0021739
-31.885957;137.354463;87;2644.701;0.013187
-31.886694;137.354882;88.2;2644.792;0.010989
-31.887432;137.355301;89.2;2644.883;0.0065934
-31.88817;137.35572;89.8;2644.974;0.01236
-31.88889;137.356117;90.9;2645.063;0.0056818
-31.88961;137.356513;91.4;2645.151;-0.017978
-31.89033;137.35691;89.8;2645.24;0.0010526
-31.8911;137.35735;89.9;2645.335;0.017073
-31.89143;137.35754;90.6;2645.376;0.0040541
-31.892025;137.357885;90.9;2645.45;-0.017808
-31.89262;137.35823;89.6;2645.523;0.0053763
-31.893367;137.358651;90.1;2645.616;0.016304
-31.894115;137.359073;91.6;2645.708;-0.001087
-31.894863;137.359494;91.5;2645.8;-0.018478
-31.89561;137.359915;89.8;2645.892;-0.0064516
-31.896357;137.360336;89.2;2645.985;0.0097826
-31.897105;137.360757;90.1;2646.077;0.0097826
-31.897853;137.361179;91;2646.169;0.001087
-31.8986;137.3616;91.1;2646.261;0
-31.89863;137.36161;91.1;2646.265;-0.0011364
-31.899344;137.362014;91;2646.353;0.0090909
-31.900059;137.362419;91.8;2646.441;0.020225
-31.900773;137.362823;93.6;2646.53;-0.020455
-31.901487;137.363227;91.8;2646.618;-0.0022727
-31.902201;137.363631;91.6;2646.706;-0.0068182
-31.902916;137.364036;91;2646.794;0.0056818
-31.90363;137.36444;91.5;2646.882;0.0053191
-31.90439;137.36487;92;2646.976;0
-31.905137;137.365297;92;2647.069;-0.011957
-31.905883;137.365723;90.9;2647.161;-0.0097826
-31.90663;137.36615;90;2647.253;0.0061856
-31.90742;137.36657;90.6;2647.35;0.011458
-31.90821;137.36699;91.7;2647.446;0.0017544
-31.90865;137.36728;91.8;2647.503;-0.011268
-31.90923;137.367607;91;2647.574;0.015278
-31.90981;137.367933;92.1;2647.646;0.0014085
-31.91039;137.36826;92.2;2647.717;0.0033898
-31.910865;137.36853;92.4;2647.776;0.011864
-31.91134;137.3688;93.1;2647.835;0.018182
-31.9117;137.36899;93.9;2647.879;-0.0027778
-31.91229;137.369325;93.7;2647.951;0.010959
-31.91288;137.36966;94.5;2648.024;0.0027778
-31.91346;137.36999;94.7;2648.096;-0.0097222
-31.91404;137.37032;94;2648.168;0
-31.914663;137.370672;94;2648.245;0.011688
-31.915285;137.371025;94.9;2648.322;0.0013158
-31.915908;137.371378;95;2648.398;-0.0012987
-31.91653;137.37173;94.9;2648.475;-0.0042553
-31.91729;137.372167;94.5;2648.569;0.0021053
-31.91805;137.372603;94.7;2648.664;0.0042553
-31.91881;137.37304;95.1;2648.758;0.012308
-31.91934;137.373335;95.9;2648.823;0.012308
-31.91987;137.37363;96.7;2648.888;0.0032967
-31.92062;137.37402;97;2648.979;-0.0053571
-31.92108;137.37424;96.7;2649.035;-0.011111
-31.921535;137.374435;96.1;2649.089;0.012963
-31.92199;137.37463;96.8;2649.143;0.002439
-31.92269;137.3749;97;2649.225;0
-31.923185;137.37505;97;2649.281;0.0017544
-31.92368;137.3752;97.1;2649.338;0.0039216
-31.924125;137.375315;97.3;2649.389;0
-31.92457;137.37543;97.3;2649.44;-0.0046512
-31.92533;137.375585;96.9;2649.526;0.0070588
-31.92609;137.37574;97.5;2649.611;0.017544
-31.926595;137.37584;98.5;2649.668;0.0087719
-31.9271;137.37594;99;2649.725;0.0052632
-31.92743;137.37602;99.2;2649.763;0.011111
-31.92751;137.37604;99.3;2649.772;0.0033333
-31.92803;137.37619;99.5;2649.832;-0.005
-31.92821;137.37625;99.4;2649.852;-0.0093023
-31.92858;137.37636;99;2649.895;0.0017241
-31.92908;137.37655;99.1;2649.953;0.00625
-31.92962;137.37677;99.5;2650.017;0.0047619
-31.92997;137.37692;99.7;2650.059;-0.0041237
-31.93078;137.37732;99.3;2650.156;-0.0042254
-31.93135;137.37764;99;2650.227;0.0093333
-31.93194;137.378027;99.7;2650.302;0.014667
-31.93253;137.378413;100.8;2650.377;0.008
-31.93312;137.3788;101.4;2650.452;0.006
-31.933902;137.379319;102;2650.552;0
-31.934684;137.379838;102;2650.652;-0.007
-31.935467;137.380357;101.3;2650.752;0.002
-31.936249;137.380877;101.5;2650.852;0.008
-31.937031;137.381396;102.3;2650.952;0.014
-31.937813;137.381915;103.7;2651.052;0.009
-31.938595;137.382434;104.6;2651.152;0.012121
-31.939377;137.382953;105.8;2651.251;0.011
-31.94016;137.383472;106.9;2651.351;0.011
-31.940942;137.383991;108;2651.451;0
-31.941724;137.38451;108;2651.551;0.019
-31.942506;137.38503;109.9;2651.651;0.019
-31.943288;137.385549;111.8;2651.751;0.011
-31.94407;137.386068;112.9;2651.851;0.005
-31.944853;137.386587;113.4;2651.951;0.014
-31.945635;137.387106;114.8;2652.051;0.004
-31.946417;137.387625;115.2;2652.151;-0.012
-31.947199;137.388144;114;2652.251;0.02
-31.947981;137.388663;116;2652.351;0.008
-31.948763;137.389183;116.8;2652.451;0.011
-31.949546;137.389702;117.9;2652.551;0.001
-31.950328;137.390221;118;2652.651;0.013131
-31.95111;137.39074;119.3;2652.75;-0.0010101
-31.951882;137.391255;119.2;2652.849;-0.0060606
-31.952654;137.391769;118.6;2652.948;0.0040404
-31.953426;137.392284;119;2653.047;-0.0020408
-31.954198;137.392799;118.8;2653.145;0.018182
-31.95497;137.393313;120.6;2653.244;0.0010101
-31.955742;137.393828;120.7;2653.343;-0.0070707
-31.956514;137.394343;120;2653.442;0.0010204
-31.957286;137.394857;120.1;2653.54;0.013131
-31.958058;137.395372;121.4;2653.639;-0.0060606
-31.95883;137.395887;120.8;2653.738;0.0020202
-31.959602;137.396401;121;2653.837;0.0081633
-31.960374;137.396916;121.8;2653.935;-0.0010101
-31.961146;137.397431;121.7;2654.034;-0.0040404
-31.961918;137.397945;121.3;2654.133;0.0071429
-31.96269;137.39846;122;2654.231;0.0125
-31.963253;137.398827;122.9;2654.303;-0.0069444
-31.963817;137.399193;122.4;2654.375;0.0098592
-31.96438;137.39956;123.1;2654.446;0.0097826
-31.965097;137.400042;124;2654.538;0.0065217
-31.965813;137.400523;124.6;2654.63;0.0043478
-31.96653;137.401005;125;2654.722;-0.0043478
-31.967247;137.401487;124.6;2654.814;0.021739
-31.967963;137.401968;126.6;2654.906;0.015385
-31.96868;137.40245;128;2654.997;0.0048193
-31.969326;137.402874;128.4;2655.08;0.0085366
-31.969972;137.403298;129.1;2655.162;0.014634
-31.970618;137.403722;130.3;2655.244;0.0060241
-31.971264;137.404146;130.8;2655.327;-0.0097561
-31.97191;137.40457;130;2655.409;0.015152
-31.972686;137.405086;131.5;2655.508;0.015152
-31.973462;137.405602;133;2655.607;0.011111
-31.974238;137.406118;134.1;2655.706;0.008
-31.975014;137.406634;134.9;2655.806;0.014141
-31.97579;137.40715;136.3;2655.905;0.010101
-31.97657;137.407663;137.3;2656.004;0.007
-31.97735;137.408177;138;2656.104;0
-31.97813;137.40869;138;2656.203;-0.0021505
-31.97886;137.409167;137.8;2656.296;-0.015054
-31.97959;137.409643;136.4;2656.389;-0.030108
-31.98032;137.41012;133.6;2656.482;-0.030435
-31.981048;137.410592;130.8;2656.574;-0.011828
-31.981775;137.411065;129.7;2656.667;-0.018478
-31.982503;137.411537;128;2656.759;-0.029032
-31.983231;137.412009;125.3;2656.852;-0.029348
-31.983958;137.412482;122.6;2656.944;-0.01828
-31.984686;137.412954;120.9;2657.037;-0.018478
-31.985414;137.413426;119.2;2657.129;-0.0010753
-31.986142;137.413898;119.1;2657.222;-0.0032609
-31.986869;137.414371;118.8;2657.314;-0.02043
-31.987597;137.414843;116.9;2657.407;-0.0076087
-31.988325;137.415315;116.2;2657.499;-0.0076087
-31.989052;137.415788;115.5;2657.591;-0.015054
-31.98978;137.41626;114.1;2657.684;-0.008
-31.990565;137.416772;113.3;2657.784;0
-31.99135;137.417285;113.3;2657.884;0.004
-31.992135;137.417798;113.7;2657.984;-0.0080808
-31.99292;137.41831;112.9;2658.083;-0.034444
-31.993626;137.418772;109.8;2658.173;-0.0066667
-31.994332;137.419234;109.2;2658.263;0.016667
-31.995038;137.419696;110.7;2658.353;-0.018889
-31.995744;137.420158;109;2658.443;0.0033333
-31.99645;137.42062;109.3;2658.533;0.021429
-31.99711;137.421048;111.1;2658.617;0.0095238
-31.99777;137.421475;111.9;2658.701;-0.0072289
-31.99843;137.421903;111.3;2658.784;0.029762
-31.99909;137.42233;113.8;2658.868;-0.0020202
-31.99987;137.422838;113.6;2658.967;0.004
-32.00065;137.423347;114;2659.067;0.0090909
-32.00143;137.423855;114.9;2659.166;0.017172
-32.00221;137.424363;116.6;2659.265;0.010101
-32.00299;137.424872;117.6;2659.364;0.019192
-32.00377;137.42538;119.5;2659.463;0.016279
-32.004446;137.42582;120.9;2659.549;0.010465
-32.005121;137.42626;121.8;2659.635;-0.0011628
-32.005797;137.4267;121.7;2659.721;-0.015116
-32.006473;137.42714;120.4;2659.807;-0.005814
-32.007149;137.42758;119.9;2659.893;0.0093023
-32.007824;137.42802;120.7;2659.979;-0.0046512
-32.0085;137.42846;120.3;2660.065;0
-32.00924;137.42896;120.3;2660.16;0.017778
-32.00995;137.429418;121.9;2660.25;-0.0011111
-32.01066;137.429877;121.8;2660.34;-0.0022222
-32.01137;137.430335;121.6;2660.43;0.0044444
-32.01208;137.430793;122;2660.52;0.0088889
-32.01279;137.431252;122.8;2660.61;0.0077778
-32.0135;137.43171;123.5;2660.7;0.02766
-32.014236;137.432191;126.1;2660.794;0.006383
-32.014972;137.432672;126.7;2660.888;-0.0042553
-32.015708;137.433153;126.3;2660.982;0.0053763
-32.016444;137.433634;126.8;2661.075;0.006383
-32.01718;137.434115;127.4;2661.169;0.011702
-32.017916;137.434596;128.5;2661.263;0
-32.018652;137.435077;128.5;2661.356;-0.0053191
-32.019388;137.435558;128;2661.45;0.017021
-32.020124;137.436039;129.6;2661.544;0.021505
-32.02086;137.43652;131.6;2661.637;0.0047619
-32.021518;137.43695;132;2661.721;-0.0059524
-32.022176;137.43738;131.5;2661.805;0.019277
-32.022834;137.43781;133.1;2661.888;0.017857
-32.023492;137.43824;134.6;2661.972;-0.011905
-32.02415;137.43867;133.6;2662.056;-0.0066667
-32.024625;137.438975;133.2;2662.116;0.005
-32.0251;137.43928;133.5;2662.176;-0.0060241
-32.025745;137.439705;133;2662.259;0.013415
-32.02639;137.44013;134.1;2662.341;0.0074627
-32.02692;137.44047;134.6;2662.408;0.0060606
-32.02744;137.44081;135;2662.474;0.0030303
-32.02796;137.44115;135.2;2662.54;0.0065574
-32.028435;137.44146;135.6;2662.601;0.0066667
-32.02891;137.44177;136;2662.661;-0.0089552
-32.029435;137.44211;135.4;2662.728;-0.0059701
-32.02996;137.44245;135;2662.795;0.011864
-32.030425;137.442755;135.7;2662.854;0.011864
-32.03089;137.44306;136.4;2662.913;0.010909
-32.03132;137.44334;137;2662.968;-0.0030928
-32.03209;137.44384;136.7;2663.065;-0.011224
-32.03286;137.44434;135.6;2663.163;-0.0020408
-32.03363;137.44484;135.4;2663.261;-0.026531
-32.0344;137.44534;132.8;2663.359;-0.025
-32.03468;137.44554;131.9;2663.395;-0.024194
-32.03517;137.44583;130.4;2663.457;-0.020455
-32.03553;137.44604;129.5;2663.501;-0.03
-32.03577;137.44617;128.6;2663.531;-0.034375
-32.0363;137.44643;126.4;2663.595;-0.048
-32.03673;137.44661;124;2663.645;-0.05303
-32.0373;137.44681;120.5;2663.711;-0.042105
-32.03779;137.44696;118.1;2663.768;-0.04
-32.03823;137.44706;116.1;2663.818;-0.027586
-32.03849;137.44711;115.3;2663.847;-0.0275
-32.03885;137.44716;114.2;2663.887;-0.015789
-32.03936;137.44721;113.3;2663.944;-0.02
-32.03976;137.44723;112.4;2663.989;-0.025
-32.04026;137.44723;111;2664.045;-0.013333
-32.0408;137.4472;110.2;2664.105;-0.011765
-32.04111;137.44718;109.8;2664.139;-0.013924
-32.04182;137.44714;108.7;2664.218;-0.011364
-32.0426;137.447063;107.7;2664.306;-0.0045977
-32.04338;137.446987;107.3;2664.393;0.0011494
-32.04416;137.44691;107.4;2664.48;0.0011494
-32.04494;137.446833;107.5;2664.567;-0.024138
-32.04572;137.446757;105.4;2664.654;-0.016092
-32.0465;137.44668;104;2664.741;-0.0032258
-32.047327;137.446607;103.7;2664.834;-0.013043
-32.048153;137.446533;102.5;2664.926;-0.0043478
-32.04898;137.44646;102.1;2665.018;0.0038462
-32.04921;137.44644;102.2;2665.044;-0.0052632
-32.050067;137.446363;101.7;2665.139;0.00625
-32.050923;137.446287;102.3;2665.235;-0.00625
-32.05178;137.44621;101.7;2665.331;-0.016667
-32.05216;137.44618;101;2665.373;-0.0032967
-32.05297;137.4461;100.7;2665.464;-0.0077778
-32.05378;137.44602;100;2665.554;-0.02
-32.054628;137.445943;98.1;2665.649;-0.0053191
-32.055477;137.445867;97.6;2665.743;-0.02
-32.056325;137.44579;95.7;2665.838;0.012632
-32.057173;137.445713;96.9;2665.933;-0.0010526
-32.058022;137.445637;96.8;2666.028;-0.030851
-32.05887;137.44556;93.9;2666.122;-0.014035
-32.059375;137.445515;93.1;2666.179;-0.0017857
-32.05988;137.44547;93;2666.235;0
-32.06002;137.44545;93;2666.251;-0.015789
-32.06036;137.44542;92.4;2666.289;-0.024242
-32.061252;137.445338;90;2666.388;-0.01
-32.062143;137.445257;89;2666.488;-0.012121
-32.063035;137.445175;87.8;2666.587;-0.002
-32.063926;137.445094;87.6;2666.687;0.0040404
-32.064818;137.445012;88;2666.786;-0.024
-32.065709;137.444931;85.6;2666.886;-0.009
-32.066601;137.444849;84.7;2666.986;0.0010101
-32.067493;137.444767;84.8;2667.085;-0.001
-32.068384;137.444686;84.7;2667.185;-0.0010101
-32.069276;137.444604;84.6;2667.284;-0.006
-32.070167;137.444523;84;2667.384;-0.0080808
-32.071059;137.444441;83.2;2667.483;-0.002
-32.071951;137.444359;83;2667.583;-0.0050505
-32.072842;137.444278;82.5;2667.682;-0.003
-32.073734;137.444196;82.2;2667.782;-0.019
-32.074625;137.444115;80.3;2667.882;-0.030303
-32.075517;137.444033;77.3;2667.981;-0.02
-32.076408;137.443952;75.3;2668.081;-0.013131
-32.0773;137.44387;74;2668.18;-0.013
